mito,geno,sex,chromo,day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
sm21,w1118,f,Cy,24,3,sm21_w1118_f_Cy_24__all,34,84,1.7164,16.1893,0.9962,0,0.0115
sm21,w1118,f,Df,24,1,sm21_w1118_f_Df_24__1,30,80,1.9654,28.3474,0.989,0,0.0223
sm21,w1118,f,Df,24,1,sm21_w1118_f_Df_24__2,2,52,0.8885,30.0049,0.977,0,0.0147
sm21,w1118,f,Df,24,1,sm21_w1118_f_Df_24__3,17,67,1.6666,18.2531,0.9792,0,0.0262
sm21,w1118,f,Df,24,1,sm21_w1118_f_Df_24__4,30,80,2.2207,2.8276,0.9797,0,0.0345
sm21,w1118,f,Df,24,1,sm21_w1118_f_Df_24__5,35,85,1.3275,16.5164,0.9718,0,0.0245
sm21,w1118,f,Df,24,1,sm21_w1118_f_Df_24__6,14,64,1.7232,26.1791,0.9874,0,0.021
sm21,w1118,f,Df,24,1,sm21_w1118_f_Df_24__all,35,85,1.632,19.845,0.9957,0,0.0116
sm21,w1118,f,Df,24,2,sm21_w1118_f_Df_24__1,1,51,1.4625,32.3459,0.9791,0,0.0231
sm21,w1118,f,Df,24,2,sm21_w1118_f_Df_24__2,45,95,1.6702,18.5428,0.9848,0,0.0224
sm21,w1118,f,Df,24,2,sm21_w1118_f_Df_24__3,43,93,1.37,9.6469,0.9825,0,0.0197
sm21,w1118,f,Df,24,2,sm21_w1118_f_Df_24__4,2,52,2.0202,30.1871,0.9879,0,0.0241
sm21,w1118,f,Df,24,2,sm21_w1118_f_Df_24__5,51,101,1.4066,11.7817,0.9525,0,0.0342
sm21,w1118,f,Df,24,2,sm21_w1118_f_Df_24__6,25,75,1.1658,20.3199,0.9795,0,0.0182
sm21,w1118,f,Df,24,2,sm21_w1118_f_Df_24__all,43,93,1.4816,21.5075,0.9933,0,0.0131
sm21,w1118,f,Df,24,3,sm21_w1118_f_Df_24__1,1,51,1.4134,24.5864,0.9871,0,0.0174
sm21,w1118,f,Df,24,3,sm21_w1118_f_Df_24__2,11,61,2.8268,25.6305,0.9865,0,0.0356
sm21,w1118,f,Df,24,3,sm21_w1118_f_Df_24__3,12,62,1.8849,22.0432,0.9791,0,0.0297
sm21,w1118,f,Df,24,3,sm21_w1118_f_Df_24__4,84,134,2.1,-15.0913,0.973,0,0.0378
sm21,w1118,f,Df,24,3,sm21_w1118_f_Df_24__5,0,50,1.6747,30.8427,0.9881,0,0.0198
sm21,w1118,f,Df,24,3,sm21_w1118_f_Df_24__6,91,141,2.0866,-46.5639,0.9624,0,0.0447
sm21,w1118,f,Df,24,3,sm21_w1118_f_Df_24__all,9,59,1.5771,28.3552,0.9971,0,0.0091
sm21,w1118,m,Cy,24,1,sm21_w1118_m_Cy_24__1,35,85,2.4329,6.9153,0.9807,0,0.0368
sm21,w1118,m,Cy,24,1,sm21_w1118_m_Cy_24__2,5,55,1.2154,29.8495,0.9708,0,0.0228
sm21,w1118,m,Cy,24,1,sm21_w1118_m_Cy_24__3,56,106,2.335,-12.8209,0.9705,0,0.0441
sm21,w1118,m,Cy,24,1,sm21_w1118_m_Cy_24__4,91,141,1.2628,12.7517,0.9602,0,0.0279
sm21,w1118,m,Cy,24,1,sm21_w1118_m_Cy_24__5,32,82,1.3222,12.8193,0.9749,0,0.023
sm21,w1118,m,Cy,24,1,sm21_w1118_m_Cy_24__6,45,95,1.4108,13.8256,0.9615,0,0.0306
sm21,w1118,m,Cy,24,1,sm21_w1118_m_Cy_24__all,20,70,1.2038,25.4203,0.9931,0,0.0108
sm21,w1118,m,Cy,24,2,sm21_w1118_m_Cy_24__1,16,66,1.0398,26.6871,0.9715,0,0.0193
sm21,w1118,m,Cy,24,2,sm21_w1118_m_Cy_24__2,89,139,2.62,-56.9307,0.9843,0,0.0357
sm21,w1118,m,Cy,24,2,sm21_w1118_m_Cy_24__3,74,124,1.2412,-4.2237,0.9685,0,0.0242
sm21,w1118,m,Cy,24,2,sm21_w1118_m_Cy_24__4,39,89,0.8954,19.0166,0.9532,0,0.0216
sm21,w1118,m,Cy,24,2,sm21_w1118_m_Cy_24__5,2,52,1.2989,23.3878,0.9794,0,0.0204
sm21,w1118,m,Cy,24,2,sm21_w1118_m_Cy_24__6,31,81,1.2009,14.9158,0.9788,0,0.0191
sm21,w1118,m,Cy,24,2,sm21_w1118_m_Cy_24__all,30,80,1.0464,22.5056,0.9931,0,0.0094
sm21,w1118,m,Cy,24,3,sm21_w1118_m_Cy_24__1,1,51,1.0733,26.2352,0.9749,0,0.0186
sm21,w1118,m,Cy,24,3,sm21_w1118_m_Cy_24__2,63,113,2.3504,-12.2832,0.9847,0,0.0317
sm21,w1118,m,Cy,24,3,sm21_w1118_m_Cy_24__3,90,140,1.4784,1.6001,0.9333,0,0.0432
sm21,w1118,m,Cy,24,3,sm21_w1118_m_Cy_24__4,88,138,1.2673,-6.3849,0.9022,0,0.046
sm21,w1118,m,Cy,24,3,sm21_w1118_m_Cy_24__5,50,100,1.7933,9.3421,0.954,0,0.0428
sm21,w1118,m,Cy,24,3,sm21_w1118_m_Cy_24__6,31,81,1.5925,6.3532,0.9761,0,0.0269
sm21,w1118,m,Cy,24,3,sm21_w1118_m_Cy_24__all,9,59,0.8556,33.6453,0.9894,0,0.0095
sm21,w1118,m,Df,24,1,sm21_w1118_m_Df_24__1,50,100,3.7529,-26.0957,0.9927,0,0.0346
sm21,w1118,m,Df,24,1,sm21_w1118_m_Df_24__2,6,56,2.0699,20.7709,0.9911,0,0.0211
sm21,w1118,m,Df,24,1,sm21_w1118_m_Df_24__3,44,94,1.3936,11.9969,0.9659,0,0.0284
sm21,w1118,m,Df,24,1,sm21_w1118_m_Df_24__4,75,125,2.3566,15.6616,0.9849,0,0.0314
sm21,w1118,m,Df,24,1,sm21_w1118_m_Df_24__5,16,66,1.5623,24.9099,0.9794,0,0.0245
sm21,w1118,m,Df,24,1,sm21_w1118_m_Df_24__6,30,80,3.1155,-11.0823,0.9907,0,0.0325
sm21,w1118,m,Df,24,1,sm21_w1118_m_Df_24__all,39,89,2.5989,0.6668,0.997,0,0.0152
sm21,w1118,m,Df,24,2,sm21_w1118_m_Df_24__1,1,51,0.9282,23.5213,0.9734,0,0.0166
sm21,w1118,m,Df,24,2,sm21_w1118_m_Df_24__2,37,87,1.3203,20.0226,0.9675,0,0.0262
sm21,w1118,m,Df,24,2,sm21_w1118_m_Df_24__3,33,83,1.3739,12.2902,0.9829,0,0.0196
sm21,w1118,m,Df,24,2,sm21_w1118_m_Df_24__4,33,83,1.5123,10.9103,0.984,0,0.0208
sm21,w1118,m,Df,24,2,sm21_w1118_m_Df_24__5,2,52,2.1535,29.2255,0.9692,0,0.0416
sm21,w1118,m,Df,24,2,sm21_w1118_m_Df_24__6,48,98,1.7982,13.2866,0.9754,0,0.0309
sm21,w1118,m,Df,24,2,sm21_w1118_m_Df_24__all,29,79,1.3542,21.8974,0.9941,0,0.0112
sm21,w1118,m,Df,24,3,sm21_w1118_m_Df_24__1,60,110,1.4388,13.825,0.9737,0,0.0256
sm21,w1118,m,Df,24,3,sm21_w1118_m_Df_24__2,72,122,1.4457,3.8519,0.9551,0,0.0341
sm21,w1118,m,Df,24,3,sm21_w1118_m_Df_24__3,79,129,0.7685,14.0148,0.9716,0,0.0142
sm21,w1118,m,Df,24,3,sm21_w1118_m_Df_24__4,54,104,2.9552,-20.2455,0.943,0,0.0793
sm21,w1118,m,Df,24,3,sm21_w1118_m_Df_24__5,7,57,0.8627,27.1968,0.9743,0,0.0152
sm21,w1118,m,Df,24,3,sm21_w1118_m_Df_24__6,61,111,1.9103,-15.2942,0.9807,0,0.029
sm21,w1118,m,Df,24,3,sm21_w1118_m_Df_24__all,21,71,0.8953,28.4488,0.9932,0,0.008
w1118,8906,f,Cy,24,1,w1118_8906_f_Cy_24__1,91,141,2.2124,15.451,0.9789,0,0.0351
w1118,8906,f,Cy,24,1,w1118_8906_f_Cy_24__2,5,55,0.849,30.8746,0.9628,0,0.0181
w1118,8906,f,Cy,24,1,w1118_8906_f_Cy_24__3,42,92,2.0139,1.6957,0.9793,0,0.0316
w1118,8906,f,Cy,24,1,w1118_8906_f_Cy_24__4,24,74,1.3639,21.8324,0.9829,0,0.0194
w1118,8906,f,Cy,24,1,w1118_8906_f_Cy_24__5,77,127,2.9811,-30.8267,0.9906,0,0.0313
w1118,8906,f,Cy,24,1,w1118_8906_f_Cy_24__6,91,141,2.2844,1.9356,0.9868,0,0.0285
w1118,8906,f,Cy,24,1,w1118_8906_f_Cy_24__all,81,131,1.8774,11.9983,0.9964,0,0.0121
w1118,8906,f,Cy,24,2,w1118_8906_f_Cy_24__1,76,126,3.2761,-55.0923,0.9909,0,0.0338
w1118,8906,f,Cy,24,2,w1118_8906_f_Cy_24__2,38,88,0.6307,24.1521,0.9277,0,0.0193
w1118,8906,f,Cy,24,2,w1118_8906_f_Cy_24__3,29,79,1.5395,16.3075,0.9816,0,0.0227
w1118,8906,f,Cy,24,2,w1118_8906_f_Cy_24__4,25,75,0.9678,20.0785,0.9629,0,0.0206
w1118,8906,f,Cy,24,2,w1118_8906_f_Cy_24__5,43,93,1.8999,-6.3277,0.9869,0,0.0236
w1118,8906,f,Cy,24,2,w1118_8906_f_Cy_24__6,74,124,3.1458,-46.1389,0.9918,0,0.0308
w1118,8906,f,Cy,24,2,w1118_8906_f_Cy_24__all,74,124,1.683,1.8685,0.9919,0,0.0164
w1118,8906,f,Cy,24,3,w1118_8906_f_Cy_24__1,65,115,2.8206,-26.8593,0.9919,0,0.0275
w1118,8906,f,Cy,24,3,w1118_8906_f_Cy_24__2,27,77,0.6744,27.886,0.9738,0,0.012
w1118,8906,f,Cy,24,3,w1118_8906_f_Cy_24__3,65,115,2.8668,-8.0953,0.9883,0,0.0336
w1118,8906,f,Cy,24,3,w1118_8906_f_Cy_24__4,12,62,1.0019,28.4164,0.987,0,0.0124
w1118,8906,f,Cy,24,3,w1118_8906_f_Cy_24__5,61,111,2.4372,-17.8143,0.9851,0,0.0323
w1118,8906,f,Cy,24,3,w1118_8906_f_Cy_24__6,70,120,2.9037,-39.0605,0.9932,0,0.026
w1118,8906,f,Cy,24,3,w1118_8906_f_Cy_24__all,59,109,2.1148,-3.281,0.9971,0,0.0124
w1118,8906,f,Df,24,1,w1118_8906_f_Df_24__1,22,72,2.1603,20.868,0.9909,0,0.0223
w1118,8906,f,Df,24,1,w1118_8906_f_Df_24__2,31,81,1.8388,6.3022,0.9809,0,0.0277
w1118,8906,f,Df,24,1,w1118_8906_f_Df_24__3,23,73,1.9065,20.6371,0.9826,0,0.0274
w1118,8906,f,Df,24,1,w1118_8906_f_Df_24__4,87,137,1.8932,-9.0752,0.9751,0,0.0327
w1118,8906,f,Df,24,1,w1118_8906_f_Df_24__5,91,141,2.8694,-25.594,0.9902,0,0.0307
w1118,8906,f,Df,24,1,w1118_8906_f_Df_24__6,64,114,1.1876,32.4531,0.9723,0,0.0217
w1118,8906,f,Df,24,1,w1118_8906_f_Df_24__all,31,81,1.6984,21.7547,0.9967,0,0.0106
w1118,8906,f,Df,24,2,w1118_8906_f_Df_24__1,86,136,3.2684,-44.052,0.9883,0,0.0384
w1118,8906,f,Df,24,2,w1118_8906_f_Df_24__2,66,116,2.617,-11.0552,0.9768,0,0.0436
w1118,8906,f,Df,24,2,w1118_8906_f_Df_24__3,59,109,2.4496,-10.9204,0.9914,0,0.0245
w1118,8906,f,Df,24,2,w1118_8906_f_Df_24__4,51,101,2.4581,-8.9467,0.9877,0,0.0296
w1118,8906,f,Df,24,2,w1118_8906_f_Df_24__5,87,137,1.8512,11.0565,0.991,0,0.019
w1118,8906,f,Df,24,2,w1118_8906_f_Df_24__6,11,61,1.3192,26.1963,0.9808,0,0.0199
w1118,8906,f,Df,24,2,w1118_8906_f_Df_24__all,60,110,2.2163,0.5526,0.9972,0,0.0126
w1118,8906,f,Df,24,3,w1118_8906_f_Df_24__1,7,57,1.3393,26.0407,0.9888,0,0.0153
w1118,8906,f,Df,24,3,w1118_8906_f_Df_24__2,0,50,0.8088,38.0673,0.9364,0,0.023
w1118,8906,f,Df,24,3,w1118_8906_f_Df_24__3,0,50,1.0259,27.1166,0.9742,0,0.0181
w1118,8906,f,Df,24,3,w1118_8906_f_Df_24__4,35,85,0.9941,20.2125,0.9694,0,0.0191
w1118,8906,f,Df,24,3,w1118_8906_f_Df_24__5,90,140,1.7413,2.5647,0.971,0,0.0326
w1118,8906,f,Df,24,3,w1118_8906_f_Df_24__6,0,50,1.0205,29.4648,0.9794,0,0.016
w1118,8906,f,Df,24,3,w1118_8906_f_Df_24__all,0,50,0.8981,31.303,0.9944,0,0.0073
w1118,8906,m,Cy,24,1,w1118_8906_m_Cy_24__1,40,90,4.0993,-38.2441,0.9939,0,0.0347
w1118,8906,m,Cy,24,1,w1118_8906_m_Cy_24__2,20,70,3.585,15.3877,0.9903,0,0.0383
w1118,8906,m,Cy,24,1,w1118_8906_m_Cy_24__3,35,85,4.0992,-15.0032,0.994,0,0.0343
w1118,8906,m,Cy,24,1,w1118_8906_m_Cy_24__4,38,88,2.6256,18.5006,0.9874,0,0.032
w1118,8906,m,Cy,24,1,w1118_8906_m_Cy_24__5,72,122,4.7925,-50.7039,0.9942,0,0.0395
w1118,8906,m,Cy,24,1,w1118_8906_m_Cy_24__6,71,121,3.7136,-7.8809,0.995,0,0.0283
w1118,8906,m,Cy,24,1,w1118_8906_m_Cy_24__all,42,92,3.7489,-8.5488,0.9985,0,0.0154
w1118,8906,m,Cy,24,2,w1118_8906_m_Cy_24__1,27,77,2.7236,1.1786,0.9856,0,0.0355
w1118,8906,m,Cy,24,2,w1118_8906_m_Cy_24__2,53,103,4.1678,7.2451,0.9851,0,0.0554
w1118,8906,m,Cy,24,2,w1118_8906_m_Cy_24__3,74,124,3.4105,-5.9827,0.9956,0,0.0243
w1118,8906,m,Cy,24,2,w1118_8906_m_Cy_24__4,52,102,3.3409,-28.4771,0.9901,0,0.036
w1118,8906,m,Cy,24,2,w1118_8906_m_Cy_24__5,31,81,4.4276,-19.5428,0.9942,0,0.0364
w1118,8906,m,Cy,24,2,w1118_8906_m_Cy_24__6,52,102,4.1672,-25.8654,0.9878,0,0.0498
w1118,8906,m,Cy,24,2,w1118_8906_m_Cy_24__all,51,101,3.8991,-19.3266,0.9979,0,0.0192
w1118,8906,m,Cy,24,3,w1118_8906_m_Cy_24__1,59,109,4.2879,-57.865,0.9904,0,0.0456
w1118,8906,m,Cy,24,3,w1118_8906_m_Cy_24__2,43,93,4.3843,-14.0182,0.9909,0,0.0452
w1118,8906,m,Cy,24,3,w1118_8906_m_Cy_24__3,53,103,3.6904,-10.1332,0.9929,0,0.0335
w1118,8906,m,Cy,24,3,w1118_8906_m_Cy_24__4,26,76,2.6491,1.767,0.9934,0,0.0233
w1118,8906,m,Cy,24,3,w1118_8906_m_Cy_24__5,24,74,4.0281,-2.1839,0.994,0,0.0337
w1118,8906,m,Cy,24,3,w1118_8906_m_Cy_24__6,91,141,3.1165,2.3546,0.9944,0,0.0251
w1118,8906,m,Cy,24,3,w1118_8906_m_Cy_24__all,44,94,3.8497,-17.5171,0.9989,0,0.014
w1118,8906,m,Df,24,1,w1118_8906_m_Df_24__1,90,140,3.3396,11.1889,0.997,0,0.0197
w1118,8906,m,Df,24,1,w1118_8906_m_Df_24__2,53,103,4.6771,-44.8554,0.9945,0,0.0375
w1118,8906,m,Df,24,1,w1118_8906_m_Df_24__3,69,119,3.0542,-7.4239,0.9905,0,0.0322
w1118,8906,m,Df,24,1,w1118_8906_m_Df_24__4,49,99,3.4784,-3.5973,0.9915,0,0.0346
w1118,8906,m,Df,24,1,w1118_8906_m_Df_24__5,52,102,2.6658,-14.0156,0.9793,0,0.0419
w1118,8906,m,Df,24,1,w1118_8906_m_Df_24__6,74,124,2.836,-22.198,0.9948,0,0.0221
w1118,8906,m,Df,24,1,w1118_8906_m_Df_24__all,52,102,3.3695,-14.4742,0.9982,0,0.0153
w1118,8906,m,Df,24,2,w1118_8906_m_Df_24__1,40,90,2.9463,-1.3115,0.9873,0,0.0361
w1118,8906,m,Df,24,2,w1118_8906_m_Df_24__2,42,92,4.2723,-22.6299,0.9956,0,0.0304
w1118,8906,m,Df,24,2,w1118_8906_m_Df_24__3,23,73,2.3451,28.18,0.9847,0,0.0315
w1118,8906,m,Df,24,2,w1118_8906_m_Df_24__4,32,82,2.4637,31.9866,0.9831,0,0.0349
w1118,8906,m,Df,24,2,w1118_8906_m_Df_24__5,48,98,2.7717,0.4115,0.9834,0,0.0388
w1118,8906,m,Df,24,2,w1118_8906_m_Df_24__6,40,90,2.8029,6.2172,0.9898,0,0.0306
w1118,8906,m,Df,24,2,w1118_8906_m_Df_24__all,42,92,2.9873,5.5665,0.9983,0,0.0132
w1118,8906,m,Df,24,3,w1118_8906_m_Df_24__1,76,126,3.5808,0.8681,0.9888,0,0.041
w1118,8906,m,Df,24,3,w1118_8906_m_Df_24__2,17,67,2.5515,23.94,0.9916,0,0.0252
w1118,8906,m,Df,24,3,w1118_8906_m_Df_24__3,22,72,2.7664,13.543,0.9916,0,0.0274
w1118,8906,m,Df,24,3,w1118_8906_m_Df_24__4,58,108,3.3492,0.1161,0.9861,0,0.0429
w1118,8906,m,Df,24,3,w1118_8906_m_Df_24__5,85,135,2.8614,-3.8477,0.9886,0,0.0331
w1118,8906,m,Df,24,3,w1118_8906_m_Df_24__6,84,134,3.0676,-32.3174,0.9914,0,0.0307
w1118,8906,m,Df,24,3,w1118_8906_m_Df_24__all,27,77,2.5673,19.8547,0.9972,0,0.0146
w1118,9061,f,Cy,24,1,w1118_9061_f_Cy_24__1,9,59,0.0681,24.591,0.3336,0.0167,0.0146
w1118,9061,f,Cy,24,1,w1118_9061_f_Cy_24__2,26,76,0,31.1122,-0.0681,0.6349,0.0124
w1118,9061,f,Cy,24,1,w1118_9061_f_Cy_24__3,36,86,1.254,16.3257,0.9894,0,0.014
w1118,9061,f,Cy,24,1,w1118_9061_f_Cy_24__4,19,69,1.4446,21.0904,0.9694,0,0.0278
w1118,9061,f,Cy,24,1,w1118_9061_f_Cy_24__5,29,79,3.0605,-1.8124,0.9955,0,0.0221
w1118,9061,f,Cy,24,1,w1118_9061_f_Cy_24__6,90,140,0.7828,-6.6018,0.7825,0,0.0473
w1118,9061,f,Cy,24,1,w1118_9061_f_Cy_24__all,27,77,1.0949,21.5197,0.9968,0,0.0066
w1118,9061,f,Cy,24,2,w1118_9061_f_Cy_24__1,68,118,0.2019,21.581,0.8178,0,0.0108
w1118,9061,f,Cy,24,2,w1118_9061_f_Cy_24__2,11,61,0.4563,31.5325,0.9556,0,0.0107
w1118,9061,f,Cy,24,2,w1118_9061_f_Cy_24__3,37,87,2.0909,16.5629,0.9862,0,0.0267
w1118,9061,f,Cy,24,2,w1118_9061_f_Cy_24__4,21,71,2.5686,15.2125,0.9887,0,0.0295
w1118,9061,f,Cy,24,2,w1118_9061_f_Cy_24__5,39,89,3.0054,-0.5044,0.9894,0,0.0335
w1118,9061,f,Cy,24,2,w1118_9061_f_Cy_24__6,89,139,0.1869,20.8934,0.6902,0,0.0149
w1118,9061,f,Cy,24,2,w1118_9061_f_Cy_24__all,31,81,1.7236,16.2043,0.9918,0,0.0169
w1118,9061,f,Cy,24,3,w1118_9061_f_Cy_24__1,61,111,0.2455,17.075,0.8569,0,0.0112
w1118,9061,f,Cy,24,3,w1118_9061_f_Cy_24__2,0,50,0.2549,34.0176,0.8045,0,0.0143
w1118,9061,f,Cy,24,3,w1118_9061_f_Cy_24__3,51,101,2.8424,-8.2259,0.9909,0,0.0293
w1118,9061,f,Cy,24,3,w1118_9061_f_Cy_24__4,9,59,2.7243,22.8093,0.9857,0,0.0354
w1118,9061,f,Cy,24,3,w1118_9061_f_Cy_24__5,47,97,2.5153,15.7987,0.993,0,0.0227
w1118,9061,f,Cy,24,3,w1118_9061_f_Cy_24__6,91,141,1.021,-22.5148,0.7592,0,0.0665
w1118,9061,f,Cy,24,3,w1118_9061_f_Cy_24__all,39,89,1.7608,16.0765,0.9956,0,0.0127
w1118,9061,f,Df,24,1,w1118_9061_f_Df_24__1,42,92,0.9169,17.9624,0.9585,0,0.0207
w1118,9061,f,Df,24,1,w1118_9061_f_Df_24__2,55,105,3.5865,-32.7603,0.9853,0,0.0472
w1118,9061,f,Df,24,1,w1118_9061_f_Df_24__3,13,63,1.2652,26.0837,0.9857,0,0.0164
w1118,9061,f,Df,24,1,w1118_9061_f_Df_24__4,35,85,0.0852,29.8469,0.3195,0.0223,0.0192
w1118,9061,f,Df,24,1,w1118_9061_f_Df_24__5,90,140,1.4747,-16.5309,0.973,0,0.0266
w1118,9061,f,Df,24,1,w1118_9061_f_Df_24__6,14,64,1.1111,17.7245,0.9661,0,0.0226
w1118,9061,f,Df,24,1,w1118_9061_f_Df_24__all,25,75,0.9355,23.6173,0.9898,0,0.0102
w1118,9061,f,Df,24,2,w1118_9061_f_Df_24__1,41,91,1.1353,13.5832,0.9803,0,0.0174
w1118,9061,f,Df,24,2,w1118_9061_f_Df_24__2,8,58,2.4478,18.0625,0.9848,0,0.0328
w1118,9061,f,Df,24,2,w1118_9061_f_Df_24__3,34,84,3.0719,5.007,0.993,0,0.0277
w1118,9061,f,Df,24,2,w1118_9061_f_Df_24__4,46,96,0.2662,23.4041,0.566,0,0.0295
w1118,9061,f,Df,24,2,w1118_9061_f_Df_24__5,48,98,1.5196,-0.2544,0.97,0,0.0289
w1118,9061,f,Df,24,2,w1118_9061_f_Df_24__6,22,72,1.3812,19.0545,0.979,0,0.0218
w1118,9061,f,Df,24,2,w1118_9061_f_Df_24__all,22,72,1.2566,22.8496,0.9973,0,0.007
w1118,9061,f,Df,24,3,w1118_9061_f_Df_24__1,68,118,1.5681,-3.5542,0.9834,0,0.022
w1118,9061,f,Df,24,3,w1118_9061_f_Df_24__2,71,121,2.2579,1.6469,0.9854,0,0.0296
w1118,9061,f,Df,24,3,w1118_9061_f_Df_24__3,83,133,2.6444,5.4745,0.9879,0,0.0315
w1118,9061,f,Df,24,3,w1118_9061_f_Df_24__4,68,118,0.0887,26.6482,0.2799,0.0466,0.0231
w1118,9061,f,Df,24,3,w1118_9061_f_Df_24__5,18,68,1.3011,14.9463,0.9845,0,0.0176
w1118,9061,f,Df,24,3,w1118_9061_f_Df_24__6,16,66,1.3337,28.3421,0.9804,0,0.0204
w1118,9061,f,Df,24,3,w1118_9061_f_Df_24__all,43,93,1.8428,4.0132,0.9982,0,0.0084
w1118,9061,m,Cy,24,1,w1118_9061_m_Cy_24__1,14,64,1.5805,24.6205,0.9383,0,0.0443
w1118,9061,m,Cy,24,1,w1118_9061_m_Cy_24__2,58,108,3.0146,-29.1009,0.9946,0,0.0239
w1118,9061,m,Cy,24,1,w1118_9061_m_Cy_24__3,42,92,5.7261,-91.9688,0.9726,0,0.1041
w1118,9061,m,Cy,24,1,w1118_9061_m_Cy_24__4,10,60,2.5967,8.5084,0.9901,0,0.028
w1118,9061,m,Cy,24,1,w1118_9061_m_Cy_24__5,28,78,1.993,-0.468,0.9694,0,0.0383
w1118,9061,m,Cy,24,1,w1118_9061_m_Cy_24__6,4,54,2.526,16.6834,0.9783,0,0.0407
w1118,9061,m,Cy,24,1,w1118_9061_m_Cy_24__all,29,79,2.0505,10.8608,0.9953,0,0.0152
w1118,9061,m,Cy,24,2,w1118_9061_m_Cy_24__1,5,55,1.2276,22.4134,0.9776,0,0.0201
w1118,9061,m,Cy,24,2,w1118_9061_m_Cy_24__2,52,102,2.7683,-32.8451,0.9207,0,0.0891
w1118,9061,m,Cy,24,2,w1118_9061_m_Cy_24__3,63,113,2.0879,-19.4414,0.9233,0,0.066
w1118,9061,m,Cy,24,2,w1118_9061_m_Cy_24__4,12,62,2.9997,20.528,0.9742,0,0.0528
w1118,9061,m,Cy,24,2,w1118_9061_m_Cy_24__5,54,104,2.9042,-34.1547,0.9911,0,0.0297
w1118,9061,m,Cy,24,2,w1118_9061_m_Cy_24__6,18,68,3.4526,14.9548,0.9697,0,0.0661
w1118,9061,m,Cy,24,2,w1118_9061_m_Cy_24__all,15,65,1.8223,22.6979,0.9924,0,0.0172
w1118,9061,m,Cy,24,3,w1118_9061_m_Cy_24__1,79,129,2.2519,-43.0916,0.9742,0,0.0396
w1118,9061,m,Cy,24,3,w1118_9061_m_Cy_24__2,41,91,2.61,5.302,0.9602,0,0.0577
w1118,9061,m,Cy,24,3,w1118_9061_m_Cy_24__3,41,91,6.4789,-100.9197,0.9548,0,0.1534
w1118,9061,m,Cy,24,3,w1118_9061_m_Cy_24__4,62,112,1.805,30.037,0.961,0,0.0395
w1118,9061,m,Cy,24,3,w1118_9061_m_Cy_24__5,35,85,2.6093,-13.116,0.9842,0,0.0356
w1118,9061,m,Cy,24,3,w1118_9061_m_Cy_24__6,32,82,2.802,2.168,0.9888,0,0.0321
w1118,9061,m,Cy,24,3,w1118_9061_m_Cy_24__all,29,79,2.1402,13.2008,0.9923,0,0.0202
w1118,9061,m,Df,24,1,w1118_9061_m_Df_24__1,86,136,1.8251,16.3037,0.9896,0,0.0201
w1118,9061,m,Df,24,1,w1118_9061_m_Df_24__2,7,57,2.3983,39.5757,0.9845,0,0.0324
w1118,9061,m,Df,24,1,w1118_9061_m_Df_24__3,39,89,2.9035,-9.8049,0.9904,0,0.0307
w1118,9061,m,Df,24,1,w1118_9061_m_Df_24__4,65,115,1.7272,-16.4064,0.9852,0,0.0228
w1118,9061,m,Df,24,1,w1118_9061_m_Df_24__5,65,115,2.4314,4.5971,0.985,0,0.0323
w1118,9061,m,Df,24,1,w1118_9061_m_Df_24__6,47,97,2.8328,16.5775,0.991,0,0.0291
w1118,9061,m,Df,24,1,w1118_9061_m_Df_24__all,41,91,2.1753,19.2021,0.9963,0,0.0142
w1118,9061,m,Df,24,2,w1118_9061_m_Df_24__1,30,80,2.2483,28.0655,0.9755,0,0.0385
w1118,9061,m,Df,24,2,w1118_9061_m_Df_24__2,14,64,3.7583,33.4012,0.9932,0,0.0335
w1118,9061,m,Df,24,2,w1118_9061_m_Df_24__3,18,68,2.0782,28.5689,0.9623,0,0.0446
w1118,9061,m,Df,24,2,w1118_9061_m_Df_24__4,87,137,1.3938,-9.6829,0.9768,0,0.0232
w1118,9061,m,Df,24,2,w1118_9061_m_Df_24__5,57,107,1.5668,19.8928,0.9459,0,0.0409
w1118,9061,m,Df,24,2,w1118_9061_m_Df_24__6,58,108,3.5583,-9.9497,0.9904,0,0.0378
w1118,9061,m,Df,24,2,w1118_9061_m_Df_24__all,65,115,2.5359,9.7269,0.9917,0,0.025
w1118,9061,m,Df,24,3,w1118_9061_m_Df_24__1,34,84,2.3359,12.6033,0.9914,0,0.0234
w1118,9061,m,Df,24,3,w1118_9061_m_Df_24__2,73,123,4.8985,-23.7713,0.9943,0,0.0399
w1118,9061,m,Df,24,3,w1118_9061_m_Df_24__3,56,106,2.907,-17.4037,0.9916,0,0.0288
w1118,9061,m,Df,24,3,w1118_9061_m_Df_24__4,24,74,0.7219,31.4755,0.9608,0,0.0158
w1118,9061,m,Df,24,3,w1118_9061_m_Df_24__5,91,141,2.1058,-28.6725,0.9823,0,0.0305
w1118,9061,m,Df,24,3,w1118_9061_m_Df_24__6,27,77,3.309,13.1059,0.9949,0,0.0255
w1118,9061,m,Df,24,3,w1118_9061_m_Df_24__all,30,80,2.3485,18.1033,0.9978,0,0.0118
w1118,w1118,f,Cy,24,1,w1118_w1118_f_Cy_24__1,4,54,0.2893,34.217,0.8174,0,0.0155
w1118,w1118,f,Cy,24,1,w1118_w1118_f_Cy_24__2,6,56,0.8543,25.8801,0.9685,0,0.0167
